(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		small glass.001 (339 verts)	9	True	False	True	1	[Glass.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 4x16 times]
		Arch_44__061_5 (146 verts)	1	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		ChamferCyl04.002 (1134 verts)	8	True	False	True	1	[01___Default.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 116x67 times]
		roof.001 (255 verts)	105	True	False	True	1	[cars (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 42x43 times]
		Object015.002 (5216 verts)	173	True	False	True	1	[Material.186 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_58 (146 verts)	5	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_159 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_67 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_32.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_155.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_75 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_13 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Top (983 verts)	27	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 233x42 times]
		out wheel.001 (2528 verts)	217	True	False	True	1	[Material.035 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 7x7 times]
		Arch_44__060_116 (108 verts)	0	True	False	True	1	[Material #6.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Base.003 (5035 verts)	8	True	False	True	1	[dark_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 240x45 times]
		button.003 (317 verts)	0	True	False	True	1	[green_plastic.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 32x8 times]
		tyre.001 (4897 verts)	67	True	False	True	1	[Material5 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Arch_44__061_50 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_47.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_179 (108 verts)	1	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_183 (1727 verts)	18	True	False	True	1	[Arch_44__061_1.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x0 times]
		Arch_44__061_25 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_57.001 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_119 (108 verts)	0	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_184.001 (3076 verts)	19	True	False	True	1	[Arch_44__060_3.001 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_62.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_85.001 (138 verts)	10	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_33 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__061_3 (146 verts)	1	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_174.001 (108 verts)	5	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_178 (108 verts)	1	True	False	True	1	[Material #6.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		wheel logo.001 (508 verts)	0	True	False	True	1	[WheelHubs (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		Arch_44__060_71 (138 verts)	0	True	False	True	2	[Material #6.007 (UnityEngine.Material)] [Material #7.007 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		front wind sheald (947 verts)	86	True	False	True	1	[glass_black (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 0x0 times]
		front light frmae (2652 verts)	18	True	False	True	1	[HL_bezel_main (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x3 times]
		Arch_44__061_52 (146 verts)	8	True	False	True	2	[Material #6.003 (UnityEngine.Material)] [Material #7.003 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		Arch_44__060_25 (138 verts)	0	True	False	True	2	[Material #6.006 (UnityEngine.Material)] [Material #7.006 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
		back light glass.001 (1165 verts)	0	True	False	True	1	[Translucent_Glass_Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 17x26 times]
		Arch_44__061_57 (146 verts)	8	True	False	True	2	[Material #6.002 (UnityEngine.Material)] [Material #7.002 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1x1 times]
	Standard (547976 verts): 
		first floor walls.046 (6 verts)	213	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.049 (16 verts)	173	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		Cup_Geo.003 (2031 verts)	29	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		first floor walls.027 (8 verts)	83	True	False	False	1	[first floor walls.027 (UnityEngine.Material)] 	
		back glass (2842 verts)	14	True	False	False	2	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] 	
		side airout (935 verts)	1	True	False	False	1	[REIFEN1 (UnityEngine.Material)] 	
		first floor walls.034 (69 verts)	91	True	False	False	1	[first floor walls.034 (UnityEngine.Material)] 	
		chair .043 (4372 verts)	249	True	False	False	1	[chair (UnityEngine.Material)] 	
		Saucer_Geo.004 (1243 verts)	13	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		first floor walls.116 (4 verts)	81	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		floor to second floor.009 (20 verts)	19	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Vending_machine_03 (24 verts)	228	True	False	False	1	[Untitled.011 (UnityEngine.Material)] 	
		door frame.002 (2587 verts)	13	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		first floor walls.041 (10 verts)	4	True	False	False	1	[first floor walls.041 (UnityEngine.Material)] 	
		360 (606 verts)	-1	True	False	False	1	[SVGMat.004 (UnityEngine.Material)] 	
		table glass.005 (428 verts)	224	True	False	False	1	[Mat_2 (UnityEngine.Material)] 	
		first floor walls.001 (491 verts)	244	True	False	False	1	[floor to  clothes shop 2 (UnityEngine.Material)] 	
		4 (650 verts)	181	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.040 (28 verts)	184	True	False	False	1	[first floor walls.040 (UnityEngine.Material)] 	
		Arch_44__060_188.001 (3814 verts)	9	True	False	False	1	[Arch_44__060_7.001 (UnityEngine.Material)] 	
		chair .037 (4372 verts)	238	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		door (7446 verts)	12	True	False	False	1	[Body (UnityEngine.Material)] 	
		Arch_44__061_197 (2808 verts)	11	True	False	False	1	[Arch_44__061_6.001 (UnityEngine.Material)] 	
		first floor walls.007 (48 verts)	254	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		Arch_44__061_201 (384 verts)	8	True	False	False	1	[Arch_44__061_7.001 (UnityEngine.Material)] 	
		table glass.004 (428 verts)	126	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		side mirror frame.001 (2988 verts)	9	True	False	False	1	[Material.032 (UnityEngine.Material)] 	
		Screen_2 (120 verts)	11	True	False	False	3	[Material.040 (UnityEngine.Material)] [Screen _1 (UnityEngine.Material)] [Screen_2_ (UnityEngine.Material)] 	
		buttom defender (1776 verts)	132	True	False	False	1	[cars (UnityEngine.Material)] 	
		pizza (1009 verts)	18	True	False	False	1	[pizza (UnityEngine.Material)] 	
		exhaust body (531 verts)	14	True	False	False	2	[TEILE2 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		engine door frame.002 (270 verts)	67	True	False	False	2	[UNTERBODEN (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		first floor walls.081 (12 verts)	87	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		chair .045 (4372 verts)	225	True	False	False	1	[chair (UnityEngine.Material)] 	
		first floor walls.021 (124 verts)	46	True	False	False	1	[first floor walls.021 (UnityEngine.Material)] 	
		chair .034 (4372 verts)	237	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		first floor walls.039 (10 verts)	9	True	False	False	1	[first floor walls.039 (UnityEngine.Material)] 	
		roof to first floor.005 (52 verts)	79	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		chair .040 (4372 verts)	78	True	False	False	1	[chair (UnityEngine.Material)] 	
		first floor walls.055 (24 verts)	136	True	False	False	1	[Glass (UnityEngine.Material)] 	
		first floor walls.024 (12 verts)	207	True	False	False	1	[first floor walls.024 (UnityEngine.Material)] 	
		bottum front defender.001 (6807 verts)	27	True	False	False	1	[cars (UnityEngine.Material)] 	
		side mirror frame (2988 verts)	29	True	False	False	1	[Material.032 (UnityEngine.Material)] 	
		first floor walls.038 (4 verts)	20	True	False	False	1	[first floor walls.038 (UnityEngine.Material)] 	
		floor frame.001 (858 verts)	110	True	False	False	1	[UNTERBODEN (UnityEngine.Material)] 	
		airout  frame.001 (78 verts)	8	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		floor to second floor.004 (27 verts)	138	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		floor to second floor.013 (15 verts)	106	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		car show.008 (10 verts)	148	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Arch_44__061_207 (5105 verts)	1	True	False	False	1	[Arch_44__061_6.001 (UnityEngine.Material)] 	
		pCylinder8 group4.003 (12365 verts)	17	True	False	False	1	[chair bar.001 (UnityEngine.Material)] 	
		Text.003 (3359 verts)	-1	True	False	False	1	[Material.237 (UnityEngine.Material)] 	
		first floor walls.012 (10 verts)	30	True	False	False	1	[Material.215 (UnityEngine.Material)] 	
		Coffee_geo.001 (20 verts)	1	True	False	False	1	[mia_material_x2SG.001 (UnityEngine.Material)] 	
		first floor walls.107 (32 verts)	208	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Front Plan (809 verts)	105	True	False	False	1	[Material.046 (UnityEngine.Material)] 	
		Cube (2) (0 verts)	-1	True	False	False	1	[Default-Material (UnityEngine.Material)] 	
		first floor walls.059 (12 verts)	75	True	False	False	1	[floor to  clothes shop 2 (UnityEngine.Material)] 	
		Text.001 (1450 verts)	39	True	False	False	1	[ticket (UnityEngine.Material)] 	
		Vending_machine_01 (24 verts)	34	True	False	False	1	[Untitled.004 (UnityEngine.Material)] 	
		Cube (1) (0 verts)	-1	True	False	False	1	[Default-Material (UnityEngine.Material)] 	
		side mirror (431 verts)	29	True	False	False	1	[paint_black_ao (UnityEngine.Material)] 	
		first floor walls.057 (24 verts)	121	True	False	False	1	[Glass (UnityEngine.Material)] 	
		Plane.019 (1338 verts)	17	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		Plane.021 (1338 verts)	16	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		Arch_44__060_194.001 (207 verts)	168	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		first floor walls.112 (24 verts)	114	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		chair .036 (4372 verts)	131	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		roof to first floor (617 verts)	223	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.111 (82 verts)	23	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		floor to second floor.012 (13 verts)	185	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Arch_44__061_184 (5230 verts)	1	True	False	False	1	[Arch_44__061_4.001 (UnityEngine.Material)] 	
		Saucer_Geo.003 (1243 verts)	16	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		first floor walls.025 (16 verts)	212	True	False	False	1	[first floor walls.025 (UnityEngine.Material)] 	
		Arch_44__061_205 (18967 verts)	-1	True	False	False	1	[Arch_44__061_9.001 (UnityEngine.Material)] 	
		Arch_44__061_187 (972 verts)	32	True	False	False	1	[Arch_44__061_1.001 (UnityEngine.Material)] 	
		car show.007 (36 verts)	187	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.036 (4 verts)	155	True	False	False	1	[first floor walls.036 (UnityEngine.Material)] 	
		chair .041 (4372 verts)	80	True	False	False	1	[chair (UnityEngine.Material)] 	
		Sphere003.005 (24 verts)	23	True	False	False	1	[Sphere003.002 (UnityEngine.Material)] 	
		first floor walls.032 (32 verts)	127	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		2 (224 verts)	231	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		chair .035 (4372 verts)	129	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		Arch_44__061_186 (3348 verts)	146	True	False	False	1	[Arch_044_061_wood_1 (UnityEngine.Material)] 	
		exhaust.001 (1183 verts)	9	True	True	False	2	[TEILE2 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		engine door frame.003 (1008 verts)	44	True	True	False	2	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		maclaren.001 (1602 verts)	-1	True	False	False	1	[SVGMat.017 (UnityEngine.Material)] 	
		ferrari.001 (8028 verts)	-1	True	False	False	1	[SVGMat.025 (UnityEngine.Material)] 	
		first floor walls.075 (40 verts)	171	True	False	False	1	[first floor walls.049 (UnityEngine.Material)] 	
		middel back light chrome (16 verts)	0	True	False	False	1	[LICHTER2 (UnityEngine.Material)] 	
		Arch_44__061_195 (9126 verts)	12	True	False	False	1	[Arch_44__061_4.001 (UnityEngine.Material)] 	
		chair .044 (4372 verts)	251	True	False	False	1	[chair (UnityEngine.Material)] 	
		360.001 (4160 verts)	-1	True	False	False	1	[SVGMat.007 (UnityEngine.Material)] 	
		Arch_44__060_188 (3814 verts)	1	True	False	False	1	[Arch_44__060_7.001 (UnityEngine.Material)] 	
		first floor walls.005 (32 verts)	205	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		Circle.002 (1125 verts)	43	True	False	False	1	[vr mall  test13 (UnityEngine.Material)] 	
		airout  frame (78 verts)	0	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		first floor walls.006 (394 verts)	105	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		Curve.000 (5922 verts)	-1	True	False	False	1	[SVGMat.002 (UnityEngine.Material)] 	
		first floor walls.112 (1) (24 verts)	115	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.031 (24 verts)	198	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		Cup_Geo.001 (2031 verts)	11	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		door glass frame.001 (449 verts)	29	True	False	False	2	[interior (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		first floor walls.104 (173 verts)	263	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		roof to first floor.003 (72 verts)	36	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Cube (28 verts)	-1	True	False	False	1	[No Name (UnityEngine.Material)] 	
		Main Body (113 verts)	90	True	False	False	2	[Material.044 (UnityEngine.Material)] [nescafe-logo3 (UnityEngine.Material)] 	
		floor to second floor.016 (78 verts)	230	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.073 (16 verts)	78	True	False	False	1	[first floor walls.049 (UnityEngine.Material)] 	
		middel back light chrome.001 (16 verts)	0	True	False	False	1	[LICHTER2 (UnityEngine.Material)] 	
		first floor walls.080 (24 verts)	93	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		first floor walls.053 (254 verts)	233	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.079 (24 verts)	107	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		table  glass.003 (24 verts)	-1	True	False	False	1	[Plain-Glass-Texture1 (UnityEngine.Material)] 	
		body.002 (40785 verts)	111	True	False	False	1	[Body (UnityEngine.Material)] 	
		back light fram.001 (57 verts)	0	True	False	False	1	[Translucent_Glass_Gray (UnityEngine.Material)] 	
		floor to second floor.011 (15 verts)	184	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		Arch_44__061_210 (573 verts)	163	True	False	False	1	[Arch_44__061_12.001 (UnityEngine.Material)] 	
		back glass.001 (2842 verts)	14	True	False	False	2	[TEILE1 (UnityEngine.Material)] [Body (UnityEngine.Material)] 	
		side mirror.001 (431 verts)	11	True	False	False	1	[paint_black_ao (UnityEngine.Material)] 	
		Cup_Geo.002 (2031 verts)	29	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		Plane.022 (1338 verts)	156	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		door.001 (7446 verts)	127	True	False	False	1	[Body (UnityEngine.Material)] 	
		head light chrome.001 (16 verts)	14	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		Fornt Palt (2793 verts)	29	True	False	False	1	[Plastic (UnityEngine.Material)] 	
		coca (20 verts)	35	True	False	False	1	[first floor walls.020 (UnityEngine.Material)] 	
		Object042 (1500 verts)	133	True	False	False	1	[Object042 (UnityEngine.Material)] 	
		first floor walls.017 (121 verts)	56	True	False	False	3	[9269192_orig (UnityEngine.Material)] [santos-mahogany-hardwood-flooring-brown-natural-international-designer-lauzon (UnityEngine.Material)] [500_F_131959 (UnityEngine.Material)] 	
		Arch_44__061_199 (384 verts)	8	True	False	False	1	[Arch_44__061_7.001 (UnityEngine.Material)] 	
		body side.001 (7451 verts)	101	True	False	False	1	[Body (UnityEngine.Material)] 	
		first floor walls.026 (24 verts)	70	True	False	False	1	[first floor walls.026 (UnityEngine.Material)] 	
		first floor walls.035 (4 verts)	154	True	False	False	1	[first floor walls.035 (UnityEngine.Material)] 	
		 walls (514 verts)	147	True	False	False	1	[first floor walls.049 (UnityEngine.Material)] 	
		buttom defender.001 (1776 verts)	102	True	False	False	1	[cars (UnityEngine.Material)] 	
		body.001 (40785 verts)	30	True	False	False	1	[Body (UnityEngine.Material)] 	
		4 (1) (650 verts)	202	True	False	False	1	[modern-living-room-floor-tiles-texture-22 (UnityEngine.Material)] 	
		resturant wire glass (512 verts)	222	True	False	False	1	[No Name (UnityEngine.Material)] 	
		first floor walls.058 (12 verts)	74	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Vending_machine_02 (24 verts)	150	True	False	False	1	[Untitled.001 (UnityEngine.Material)] 	
		first floor walls.044 (16 verts)	153	True	False	False	1	[1 (UnityEngine.Material)] 	
		Arch_44__061_202 (5230 verts)	1	True	False	False	1	[Arch_44__061_8.001 (UnityEngine.Material)] 	
		first floor walls.018 (54 verts)	104	True	False	False	1	[first floor walls.018 (UnityEngine.Material)] 	
		middle back light.004 (588 verts)	0	True	False	False	2	[LICHTER3 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		engine door.001 (357 verts)	16	True	False	False	2	[Translucent_Glass_Gray (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		car show.001 (44 verts)	4	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		door glass frame (449 verts)	5	True	False	False	2	[interior (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		Arch_44__061_1 (2636 verts)	32	True	False	False	1	[Arch_44__061_1.001 (UnityEngine.Material)] 	
		first floor walls.076 (20 verts)	90	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		car show.006 (15 verts)	98	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		head light chrome (16 verts)	18	True	False	False	1	[TEILE1 (UnityEngine.Material)] 	
		Plane.018 (1338 verts)	18	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		first floor walls.103 (24 verts)	28	True	False	False	1	[cgaxis_models_59_04_06 (UnityEngine.Material)] 	
		first floor walls.068 (22 verts)	73	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		first floor walls.016 (34 verts)	197	True	False	False	1	[first floor walls.016 (UnityEngine.Material)] 	
		Cup_Geo (2031 verts)	29	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		exhaust body.001 (531 verts)	0	True	False	False	2	[TEILE2 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		exhaust.002 (1183 verts)	0	True	True	False	2	[TEILE2 (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		logo.004 (2399 verts)	12	True	False	False	3	[FrontColor (UnityEngine.Material)] [Lambo_045black (UnityEngine.Material)] [Lambo_045yellow (UnityEngine.Material)] 	
		Arch_44__061_182 (2642 verts)	40	True	False	False	1	[Arch_44__061_1.001 (UnityEngine.Material)] 	
		first floor walls.106 (26 verts)	209	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		Saucer_Geo.001 (1243 verts)	11	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		first floor walls.069 (34 verts)	215	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		floor to second floor.005 (15 verts)	192	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		chair .047 (4372 verts)	79	True	False	False	1	[chair (UnityEngine.Material)] 	
		Plane.023 (1338 verts)	158	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		Saucer_Geo.002 (1243 verts)	13	True	False	False	1	[mia_material_x1SG.001 (UnityEngine.Material)] 	
		Water Cooler (112 verts)	31	True	False	False	1	[Untitled.013 (UnityEngine.Material)] 	
		table leg.005 (703 verts)	227	True	False	False	1	[table leg (UnityEngine.Material)] 	
		side airout.001 (935 verts)	5	True	False	False	1	[REIFEN1 (UnityEngine.Material)] 	
		chair .038 (4372 verts)	130	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		freont defender.001 (7902 verts)	190	True	False	False	1	[Material.036 (UnityEngine.Material)] 	
		freont defender (7902 verts)	232	True	False	False	1	[Material.036 (UnityEngine.Material)] 	
		Arch_44__060_1.001 (225 verts)	167	True	False	False	1	[Arch_44__060_1.001 (UnityEngine.Material)] 	
		floor to second floor.010 (24 verts)	84	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.009 (30 verts)	190	True	False	False	1	[first floor walls.009 (UnityEngine.Material)] 	
		Coffee_geo (20 verts)	5	True	False	False	1	[mia_material_x2SG.001 (UnityEngine.Material)] 	
		floor to second floor.014 (45 verts)	30	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		first floor walls.042 (8 verts)	211	True	False	False	1	[first floor walls.042 (UnityEngine.Material)] 	
		floor frame (858 verts)	29	True	False	False	1	[UNTERBODEN (UnityEngine.Material)] 	
		lanmpor word (2611 verts)	1	True	False	False	1	[TEILE2 (UnityEngine.Material)] 	
		first floor walls.056 (24 verts)	77	True	False	False	1	[Glass (UnityEngine.Material)] 	
		roof to first floor.002 (15 verts)	89	True	False	False	1	[1 (UnityEngine.Material)] 	
		Arch_44__060_186 (5234 verts)	1	True	False	False	1	[Arch_44__060_6.001 (UnityEngine.Material)] 	
		machine (330 verts)	33	True	False	False	1	[Untitled.012 (UnityEngine.Material)] 	
		first floor walls.083 (18 verts)	193	True	False	False	1	[first floor walls.048 (UnityEngine.Material)] 	
		4 (2) (650 verts)	112	True	False	False	1	[modern-living-room-floor-tiles-texture-22 (UnityEngine.Material)] 	
		body side (7451 verts)	93	True	False	False	1	[Body (UnityEngine.Material)] 	
		chair .046 (4372 verts)	226	True	False	False	1	[chair (UnityEngine.Material)] 	
		floor to second floor.008 (23 verts)	207	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		chair .033 (4372 verts)	92	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		front endine door.001 (4037 verts)	132	True	False	False	2	[Body (UnityEngine.Material)] [TEILE1 (UnityEngine.Material)] 	
		chair .039 (4372 verts)	128	True	False	False	1	[chair 2 (UnityEngine.Material)] 	
		first floor walls.110 (28 verts)	22	True	False	False	1	[first floor walls.046 (UnityEngine.Material)] 	
		floor to second floor.007 (4 verts)	55	True	False	False	1	[è«»ذي ok (UnityEngine.Material)] 	
		table base.003 (2959 verts)	199	True	False	False	1	[table (UnityEngine.Material)] 	
		back light fram (57 verts)	1	True	False	False	1	[Translucent_Glass_Gray (UnityEngine.Material)] 	
